Datum;Eroeffnung;Hoch;Tief;Schluss;Performance;Volumen;Abstand Hoch/Tief
18.03.88;1.122.07;1.122.07;1.122.07;1.122.07;+1.32 %;0;0.00
21.03.88;1.112.47;1.112.47;1.112.47;1.112.47;-0.86 %;0;0.00
22.03.88;1.106.96;1.106.96;1.106.96;1.106.96;-0.50 %;0;0.00
23.03.88;1.104.09;1.104.09;1.104.09;1.104.09;-0.26 %;0;0.00
24.03.88;1.090.56;1.090.56;1.090.56;1.090.56;-1.23 %;0;0.00
25.03.88;1.061.55;1.061.55;1.061.55;1.061.55;-2.66 %;0;0.00
28.03.88;1.044.28;1.044.28;1.044.28;1.044.28;-1.63 %;0;0.00
29.03.88;1.066.31;1.066.31;1.066.31;1.066.31;+2.11 %;0;0.00
30.03.88;1.065.36;1.065.36;1.065.36;1.065.36;-0.09 %;0;0.00
31.03.88;1.063.17;1.063.17;1.063.17;1.063.17;-0.21 %;0;0.00
05.04.88;1.061.20;1.061.20;1.061.20;1.061.20;-0.19 %;0;0.00
06.04.88;1.075.60;1.075.60;1.075.60;1.075.60;+1.36 %;0;0.00
07.04.88;1.084.73;1.084.73;1.084.73;1.084.73;+0.85 %;0;0.00
08.04.88;1.076.42;1.076.42;1.076.42;1.076.42;-0.77 %;0;0.00
11.04.88;1.097.01;1.097.01;1.097.01;1.097.01;+1.91 %;0;0.00
12.04.88;1.093.63;1.093.63;1.093.63;1.093.63;-0.31 %;0;0.00
13.04.88;1.094.35;1.094.35;1.094.35;1.094.35;+0.07 %;0;0.00
14.04.88;1.097.94;1.097.94;1.097.94;1.097.94;+0.33 %;0;0.00
15.04.88;1.073.04;1.073.04;1.073.04;1.073.04;-2.27 %;0;0.00
18.04.88;1.073.91;1.073.91;1.073.91;1.073.91;+0.08 %;0;0.00
19.04.88;1.083.14;1.083.14;1.083.14;1.083.14;+0.86 %;0;0.00
20.04.88;1.071.21;1.071.21;1.071.21;1.071.21;-1.10 %;0;0.00
21.04.88;1.066.20;1.066.20;1.066.20;1.066.20;-0.47 %;0;0.00
22.04.88;1.069.03;1.069.03;1.069.03;1.069.03;+0.27 %;0;0.00
25.04.88;1.062.95;1.062.95;1.062.95;1.062.95;-0.57 %;0;0.00
26.04.88;1.055.10;1.055.10;1.055.10;1.055.10;-0.74 %;0;0.00
27.04.88;1.062.45;1.062.45;1.062.45;1.062.45;+0.70 %;0;0.00
28.04.88;1.053.54;1.053.54;1.053.54;1.053.54;-0.84 %;0;0.00
29.04.88;1.054.46;1.054.46;1.054.46;1.054.46;+0.09 %;0;0.00
02.05.88;1.051.13;1.051.13;1.051.13;1.051.13;-0.32 %;0;0.00
03.05.88;1.038.59;1.038.59;1.038.59;1.038.59;-1.19 %;0;0.00
04.05.88;1.051.82;1.051.82;1.051.82;1.051.82;+1.27 %;0;0.00
05.05.88;1.037.62;1.037.62;1.037.62;1.037.62;-1.35 %;0;0.00
06.05.88;1.037.47;1.037.47;1.037.47;1.037.47;-0.01 %;0;0.00
09.05.88;1.019.36;1.019.36;1.019.36;1.019.36;-1.75 %;0;0.00
10.05.88;1.009.03;1.009.03;1.009.03;1.009.03;-1.01 %;0;0.00
11.05.88;1.002.41;1.002.41;1.002.41;1.002.41;-0.66 %;0;0.00
13.05.88;1.017.84;1.017.84;1.017.84;1.017.84;+1.54 %;0;0.00
16.05.88;1.053.86;1.053.86;1.053.86;1.053.86;+3.54 %;0;0.00
17.05.88;1.048.39;1.048.39;1.048.39;1.048.39;-0.52 %;0;0.00
18.05.88;1.037.67;1.037.67;1.037.67;1.037.67;-1.02 %;0;0.00
19.05.88;1.007.99;1.007.99;1.007.99;1.007.99;-2.86 %;0;0.00
20.05.88;1.009.37;1.009.37;1.009.37;1.009.37;+0.14 %;0;0.00
24.05.88;1.030.93;1.030.93;1.030.93;1.030.93;+2.14 %;0;0.00
25.05.88;1.045.63;1.045.63;1.045.63;1.045.63;+1.43 %;0;0.00
26.05.88;1.045.01;1.045.01;1.045.01;1.045.01;-0.06 %;0;0.00
27.05.88;1.055.57;1.055.57;1.055.57;1.055.57;+1.01 %;0;0.00
30.05.88;1.070.00;1.070.00;1.070.00;1.070.00;+1.37 %;0;0.00
31.05.88;1.083.31;1.083.31;1.083.31;1.083.31;+1.24 %;0;0.00
01.06.88;1.096.47;1.096.47;1.096.47;1.096.47;+1.21 %;0;0.00
03.06.88;1.102.25;1.102.25;1.102.25;1.102.25;+0.53 %;0;0.00
06.06.88;1.111.23;1.111.23;1.111.23;1.111.23;+0.81 %;0;0.00
07.06.88;1.096.01;1.096.01;1.096.01;1.096.01;-1.37 %;0;0.00
08.06.88;1.105.96;1.105.96;1.105.96;1.105.96;+0.91 %;0;0.00
09.06.88;1.125.70;1.125.70;1.125.70;1.125.70;+1.78 %;0;0.00
10.06.88;1.119.15;1.119.15;1.119.15;1.119.15;-0.58 %;0;0.00
13.06.88;1.120.71;1.120.71;1.120.71;1.120.71;+0.14 %;0;0.00
14.06.88;1.117.19;1.117.19;1.117.19;1.117.19;-0.31 %;0;0.00
15.06.88;1.135.82;1.135.82;1.135.82;1.135.82;+1.67 %;0;0.00
16.06.88;1.118.85;1.118.85;1.118.85;1.118.85;-1.49 %;0;0.00
20.06.88;1.108.92;1.108.92;1.108.92;1.108.92;-0.89 %;0;0.00
21.06.88;1.125.06;1.125.06;1.125.06;1.125.06;+1.46 %;0;0.00
22.06.88;1.141.33;1.141.33;1.141.33;1.141.33;+1.45 %;0;0.00
23.06.88;1.137.74;1.137.74;1.137.74;1.137.74;-0.31 %;0;0.00
24.06.88;1.143.50;1.143.50;1.143.50;1.143.50;+0.51 %;0;0.00
27.06.88;1.129.15;1.129.15;1.129.15;1.129.15;-1.25 %;0;0.00
28.06.88;1.120.09;1.120.09;1.120.09;1.120.09;-0.80 %;0;0.00
29.06.88;1.133.84;1.133.84;1.133.84;1.133.84;+1.23 %;0;0.00
30.06.88;1.141.80;1.141.80;1.141.80;1.141.80;+0.70 %;0;0.00
01.07.88;1.163.90;1.163.90;1.163.90;1.163.90;+1.94 %;0;0.00
04.07.88;1.168.15;1.168.15;1.168.15;1.168.15;+0.37 %;0;0.00
05.07.88;1.178.52;1.178.52;1.178.52;1.178.52;+0.89 %;0;0.00
06.07.88;1.201.28;1.201.28;1.201.28;1.201.28;+1.93 %;0;0.00
07.07.88;1.188.59;1.188.59;1.188.59;1.188.59;-1.06 %;0;0.00
08.07.88;1.197.52;1.197.52;1.197.52;1.197.52;+0.75 %;0;0.00
11.07.88;1.196.59;1.196.59;1.196.59;1.196.59;-0.08 %;0;0.00
12.07.88;1.184.85;1.184.85;1.184.85;1.184.85;-0.98 %;0;0.00
13.07.88;1.172.80;1.172.80;1.172.80;1.172.80;-1.02 %;0;0.00
14.07.88;1.187.21;1.187.21;1.187.21;1.187.21;+1.23 %;0;0.00
15.07.88;1.191.13;1.191.13;1.191.13;1.191.13;+0.33 %;0;0.00
18.07.88;1.179.74;1.179.74;1.179.74;1.179.74;-0.96 %;0;0.00
19.07.88;1.170.10;1.170.10;1.170.10;1.170.10;-0.82 %;0;0.00
20.07.88;1.174.62;1.174.62;1.174.62;1.174.62;+0.39 %;0;0.00
21.07.88;1.165.42;1.165.42;1.165.42;1.165.42;-0.78 %;0;0.00
22.07.88;1.153.77;1.153.77;1.153.77;1.153.77;-1.00 %;0;0.00
25.07.88;1.160.46;1.160.46;1.160.46;1.160.46;+0.58 %;0;0.00
26.07.88;1.176.44;1.176.44;1.176.44;1.176.44;+1.38 %;0;0.00
27.07.88;1.171.28;1.171.28;1.171.28;1.171.28;-0.44 %;0;0.00
28.07.88;1.166.00;1.166.00;1.166.00;1.166.00;-0.45 %;0;0.00
29.07.88;1.181.72;1.181.72;1.181.72;1.181.72;+1.35 %;0;0.00
01.08.88;1.189.60;1.189.60;1.189.60;1.189.60;+0.67 %;0;0.00
02.08.88;1.184.21;1.184.21;1.184.21;1.184.21;-0.45 %;0;0.00
03.08.88;1.187.67;1.187.67;1.187.67;1.187.67;+0.29 %;0;0.00
04.08.88;1.183.72;1.183.72;1.183.72;1.183.72;-0.33 %;0;0.00
05.08.88;1.197.38;1.197.38;1.197.38;1.197.38;+1.15 %;0;0.00
08.08.88;1.198.76;1.198.76;1.198.76;1.198.76;+0.12 %;0;0.00
09.08.88;1.196.79;1.196.79;1.196.79;1.196.79;-0.16 %;0;0.00
10.08.88;1.173.45;1.173.45;1.173.45;1.173.45;-1.95 %;0;0.00
11.08.88;1.168.14;1.168.14;1.168.14;1.168.14;-0.45 %;0;0.00
12.08.88;1.173.56;1.173.56;1.173.56;1.173.56;+0.46 %;0;0.00
15.08.88;1.169.82;1.169.82;1.169.82;1.169.82;-0.32 %;0;0.00
16.08.88;1.158.76;1.158.76;1.158.76;1.158.76;-0.95 %;0;0.00
17.08.88;1.182.18;1.182.18;1.182.18;1.182.18;+2.02 %;0;0.00
18.08.88;1.173.93;1.173.93;1.173.93;1.173.93;-0.70 %;0;0.00
19.08.88;1.170.78;1.170.78;1.170.78;1.170.78;-0.27 %;0;0.00
22.08.88;1.167.99;1.167.99;1.167.99;1.167.99;-0.24 %;0;0.00
23.08.88;1.155.97;1.155.97;1.155.97;1.155.97;-1.03 %;0;0.00
24.08.88;1.161.27;1.161.27;1.161.27;1.161.27;+0.46 %;0;0.00
25.08.88;1.162.65;1.162.65;1.162.65;1.162.65;+0.12 %;0;0.00
26.08.88;1.157.65;1.157.65;1.157.65;1.157.65;-0.43 %;0;0.00
29.08.88;1.152.38;1.152.38;1.152.38;1.152.38;-0.46 %;0;0.00
30.08.88;1.165.53;1.165.53;1.165.53;1.165.53;+1.14 %;0;0.00
31.08.88;1.165.36;1.165.36;1.165.36;1.165.36;-0.01 %;0;0.00
01.09.88;1.152.99;1.152.99;1.152.99;1.152.99;-1.06 %;0;0.00
02.09.88;1.157.29;1.157.29;1.157.29;1.157.29;+0.37 %;0;0.00
05.09.88;1.174.87;1.174.87;1.174.87;1.174.87;+1.52 %;0;0.00
06.09.88;1.179.76;1.179.76;1.179.76;1.179.76;+0.42 %;0;0.00
07.09.88;1.185.74;1.185.74;1.185.74;1.185.74;+0.51 %;0;0.00
08.09.88;1.185.35;1.185.35;1.185.35;1.185.35;-0.03 %;0;0.00
09.09.88;1.186.61;1.186.61;1.186.61;1.186.61;+0.11 %;0;0.00
12.09.88;1.207.18;1.207.18;1.207.18;1.207.18;+1.73 %;0;0.00
13.09.88;1.206.72;1.206.72;1.206.72;1.206.72;-0.04 %;0;0.00
14.09.88;1.224.77;1.224.77;1.224.77;1.224.77;+1.50 %;0;0.00
15.09.88;1.228.11;1.228.11;1.228.11;1.228.11;+0.27 %;0;0.00
16.09.88;1.235.05;1.235.05;1.235.05;1.235.05;+0.57 %;0;0.00
19.09.88;1.252.66;1.252.66;1.252.66;1.252.66;+1.43 %;0;0.00
20.09.88;1.245.98;1.245.98;1.245.98;1.245.98;-0.53 %;0;0.00
21.09.88;1.260.99;1.260.99;1.260.99;1.260.99;+1.20 %;0;0.00
22.09.88;1.253.68;1.253.68;1.253.68;1.253.68;-0.58 %;0;0.00
23.09.88;1.252.58;1.252.58;1.252.58;1.252.58;-0.09 %;0;0.00
26.09.88;1.257.03;1.257.03;1.257.03;1.257.03;+0.36 %;0;0.00
27.09.88;1.248.36;1.248.36;1.248.36;1.248.36;-0.69 %;0;0.00
28.09.88;1.239.16;1.239.16;1.239.16;1.239.16;-0.74 %;0;0.00
29.09.88;1.248.71;1.248.71;1.248.71;1.248.71;+0.77 %;0;0.00
30.09.88;1.252.69;1.252.69;1.252.69;1.252.69;+0.32 %;0;0.00
03.10.88;1.242.44;1.242.44;1.242.44;1.242.44;-0.82 %;0;0.00
04.10.88;1.245.58;1.245.58;1.245.58;1.245.58;+0.25 %;0;0.00
05.10.88;1.252.31;1.252.31;1.252.31;1.252.31;+0.54 %;0;0.00
06.10.88;1.261.63;1.261.63;1.261.63;1.261.63;+0.74 %;0;0.00
07.10.88;1.269.36;1.269.36;1.269.36;1.269.36;+0.61 %;0;0.00
10.10.88;1.286.93;1.286.93;1.286.93;1.286.93;+1.38 %;0;0.00
11.10.88;1.271.31;1.271.31;1.271.31;1.271.31;-1.21 %;0;0.00
12.10.88;1.257.94;1.257.94;1.257.94;1.257.94;-1.05 %;0;0.00
13.10.88;1.269.80;1.269.80;1.269.80;1.269.80;+0.94 %;0;0.00
14.10.88;1.289.57;1.289.57;1.289.57;1.289.57;+1.56 %;0;0.00
17.10.88;1.282.99;1.282.99;1.282.99;1.282.99;-0.51 %;0;0.00
18.10.88;1.295.79;1.295.79;1.295.79;1.295.79;+1.00 %;0;0.00
19.10.88;1.304.37;1.304.37;1.304.37;1.304.37;+0.66 %;0;0.00
20.10.88;1.295.21;1.295.21;1.295.21;1.295.21;-0.70 %;0;0.00
21.10.88;1.289.72;1.289.72;1.289.72;1.289.72;-0.42 %;0;0.00
24.10.88;1.281.22;1.281.22;1.281.22;1.281.22;-0.66 %;0;0.00
25.10.88;1.293.72;1.293.72;1.293.72;1.293.72;+0.98 %;0;0.00
26.10.88;1.310.63;1.310.63;1.310.63;1.310.63;+1.31 %;0;0.00
27.10.88;1.313.35;1.313.35;1.313.35;1.313.35;+0.21 %;0;0.00
28.10.88;1.314.98;1.314.98;1.314.98;1.314.98;+0.12 %;0;0.00
31.10.88;1.300.79;1.300.79;1.300.79;1.300.79;-1.08 %;0;0.00
01.11.88;1.310.79;1.310.79;1.310.79;1.310.79;+0.77 %;0;0.00
02.11.88;1.288.55;1.288.55;1.288.55;1.288.55;-1.70 %;0;0.00
03.11.88;1.280.58;1.280.58;1.280.58;1.280.58;-0.62 %;0;0.00
04.11.88;1.285.02;1.285.02;1.285.02;1.285.02;+0.35 %;0;0.00
07.11.88;1.271.13;1.271.13;1.271.13;1.271.13;-1.08 %;0;0.00
08.11.88;1.287.88;1.287.88;1.287.88;1.287.88;+1.32 %;0;0.00
09.11.88;1.277.30;1.277.30;1.277.30;1.277.30;-0.82 %;0;0.00
10.11.88;1.263.34;1.263.34;1.263.34;1.263.34;-1.09 %;0;0.00
11.11.88;1.252.18;1.252.18;1.252.18;1.252.18;-0.88 %;0;0.00
14.11.88;1.261.84;1.261.84;1.261.84;1.261.84;+0.77 %;0;0.00
15.11.88;1.262.54;1.262.54;1.262.54;1.262.54;+0.06 %;0;0.00
17.11.88;1.264.59;1.264.59;1.264.59;1.264.59;+0.16 %;0;0.00
18.11.88;1.277.55;1.277.55;1.277.55;1.277.55;+1.02 %;0;0.00
21.11.88;1.284.16;1.284.16;1.284.16;1.284.16;+0.52 %;0;0.00
22.11.88;1.277.40;1.277.40;1.277.40;1.277.40;-0.53 %;0;0.00
23.11.88;1.280.87;1.280.87;1.280.87;1.280.87;+0.27 %;0;0.00
24.11.88;1.279.23;1.279.23;1.279.23;1.279.23;-0.13 %;0;0.00
25.11.88;1.275.41;1.275.41;1.275.41;1.275.41;-0.30 %;0;0.00
28.11.88;1.259.13;1.259.13;1.259.13;1.259.13;-1.28 %;0;0.00
30.11.88;1.275.99;1.275.99;1.275.99;1.275.99;+1.34 %;0;0.00
01.12.88;1.277.98;1.277.98;1.277.98;1.277.98;+0.16 %;0;0.00
02.12.88;1.275.78;1.275.78;1.275.78;1.275.78;-0.17 %;0;0.00
05.12.88;1.282.23;1.282.23;1.282.23;1.282.23;+0.51 %;0;0.00
06.12.88;1.287.94;1.287.94;1.287.94;1.287.94;+0.45 %;0;0.00
07.12.88;1.299.57;1.299.57;1.299.57;1.299.57;+0.90 %;0;0.00
08.12.88;1.296.53;1.296.53;1.296.53;1.296.53;-0.23 %;0;0.00
09.12.88;1.301.43;1.301.43;1.301.43;1.301.43;+0.38 %;0;0.00
12.12.88;1.292.69;1.292.69;1.292.69;1.292.69;-0.67 %;0;0.00
13.12.88;1.290.63;1.290.63;1.290.63;1.290.63;-0.16 %;0;0.00
14.12.88;1.286.61;1.286.61;1.286.61;1.286.61;-0.31 %;0;0.00
15.12.88;1.285.33;1.285.33;1.285.33;1.285.33;-0.10 %;0;0.00
16.12.88;1.296.31;1.296.31;1.296.31;1.296.31;+0.85 %;0;0.00
19.12.88;1.315.98;1.315.98;1.315.98;1.315.98;+1.52 %;0;0.00
20.12.88;1.333.40;1.333.40;1.333.40;1.333.40;+1.32 %;0;0.00
21.12.88;1.321.01;1.321.01;1.321.01;1.321.01;-0.93 %;0;0.00
22.12.88;1.324.15;1.324.15;1.324.15;1.324.15;+0.24 %;0;0.00
23.12.88;1.328.46;1.328.46;1.328.46;1.328.46;+0.33 %;0;0.00
27.12.88;1.340.41;1.340.41;1.340.41;1.340.41;+0.90 %;0;0.00
28.12.88;1.333.74;1.333.74;1.333.74;1.333.74;-0.50 %;0;0.00
29.12.88;1.327.87;1.327.87;1.327.87;1.327.87;-0.44 %;0;0.00
02.01.89;1.335.01;1.335.01;1.335.01;1.335.01;+0.54 %;0;0.00
03.01.89;1.359.33;1.359.33;1.359.33;1.359.33;+1.82 %;0;0.00
04.01.89;1.365.08;1.365.08;1.365.08;1.365.08;+0.42 %;0;0.00
05.01.89;1.371.10;1.371.10;1.371.10;1.371.10;+0.44 %;0;0.00
06.01.89;1.359.98;1.359.98;1.359.98;1.359.98;-0.81 %;0;0.00
09.01.89;1.366.55;1.366.55;1.366.55;1.366.55;+0.48 %;0;0.00
10.01.89;1.345.91;1.345.91;1.345.91;1.345.91;-1.51 %;0;0.00
11.01.89;1.353.42;1.353.42;1.353.42;1.353.42;+0.56 %;0;0.00
12.01.89;1.358.74;1.358.74;1.358.74;1.358.74;+0.39 %;0;0.00
13.01.89;1.353.25;1.353.25;1.353.25;1.353.25;-0.40 %;0;0.00
16.01.89;1.344.11;1.344.11;1.344.11;1.344.11;-0.68 %;0;0.00
17.01.89;1.316.66;1.316.66;1.316.66;1.316.66;-2.04 %;0;0.00
18.01.89;1.323.68;1.323.68;1.323.68;1.323.68;+0.53 %;0;0.00
19.01.89;1.335.15;1.335.15;1.335.15;1.335.15;+0.87 %;0;0.00
20.01.89;1.323.14;1.323.14;1.323.14;1.323.14;-0.90 %;0;0.00
23.01.89;1.318.21;1.318.21;1.318.21;1.318.21;-0.37 %;0;0.00
25.01.89;1.341.03;1.341.03;1.341.03;1.341.03;+1.73 %;0;0.00
26.01.89;1.329.73;1.329.73;1.329.73;1.329.73;-0.84 %;0;0.00
27.01.89;1.343.58;1.343.58;1.343.58;1.343.58;+1.04 %;0;0.00
30.01.89;1.328.37;1.328.37;1.328.37;1.328.37;-1.13 %;0;0.00
31.01.89;1.312.73;1.312.73;1.312.73;1.312.73;-1.18 %;0;0.00
01.02.89;1.300.52;1.300.52;1.300.52;1.300.52;-0.93 %;0;0.00
02.02.89;1.319.56;1.319.56;1.319.56;1.319.56;+1.46 %;0;0.00
03.02.89;1.326.36;1.326.36;1.326.36;1.326.36;+0.52 %;0;0.00
06.02.89;1.345.04;1.345.04;1.345.04;1.345.04;+1.41 %;0;0.00
07.02.89;1.344.94;1.344.94;1.344.94;1.344.94;-0.01 %;0;0.00
08.02.89;1.359.88;1.359.88;1.359.88;1.359.88;+1.11 %;0;0.00
09.02.89;1.347.42;1.347.42;1.347.42;1.347.42;-0.92 %;0;0.00
10.02.89;1.353.22;1.353.22;1.353.22;1.353.22;+0.43 %;0;0.00
13.02.89;1.333.77;1.333.77;1.333.77;1.333.77;-1.44 %;0;0.00
14.02.89;1.331.47;1.331.47;1.331.47;1.331.47;-0.17 %;0;0.00
15.02.89;1.317.32;1.317.32;1.317.32;1.317.32;-1.06 %;0;0.00
16.02.89;1.317.91;1.317.91;1.317.91;1.317.91;+0.04 %;0;0.00
17.02.89;1.315.09;1.315.09;1.315.09;1.315.09;-0.21 %;0;0.00
20.02.89;1.319.91;1.319.91;1.319.91;1.319.91;+0.37 %;0;0.00
21.02.89;1.307.52;1.307.52;1.307.52;1.307.52;-0.94 %;0;0.00
22.02.89;1.292.17;1.292.17;1.292.17;1.292.17;-1.17 %;0;0.00
23.02.89;1.271.70;1.271.70;1.271.70;1.271.70;-1.58 %;0;0.00
24.02.89;1.288.04;1.288.04;1.288.04;1.288.04;+1.28 %;0;0.00
27.02.89;1.276.80;1.276.80;1.276.80;1.276.80;-0.87 %;0;0.00
28.02.89;1.288.66;1.288.66;1.288.66;1.288.66;+0.93 %;0;0.00
01.03.89;1.307.25;1.307.25;1.307.25;1.307.25;+1.44 %;0;0.00
02.03.89;1.309.27;1.309.27;1.309.27;1.309.27;+0.15 %;0;0.00
03.03.89;1.325.82;1.325.82;1.325.82;1.325.82;+1.26 %;0;0.00
06.03.89;1.337.66;1.337.66;1.337.66;1.337.66;+0.89 %;0;0.00
07.03.89;1.324.06;1.324.06;1.324.06;1.324.06;-1.02 %;0;0.00
08.03.89;1.317.77;1.317.77;1.317.77;1.317.77;-0.48 %;0;0.00
09.03.89;1.319.42;1.319.42;1.319.42;1.319.42;+0.13 %;0;0.00
10.03.89;1.318.51;1.318.51;1.318.51;1.318.51;-0.07 %;0;0.00
13.03.89;1.313.55;1.313.55;1.313.55;1.313.55;-0.38 %;0;0.00
14.03.89;1.329.50;1.329.50;1.329.50;1.329.50;+1.21 %;0;0.00
15.03.89;1.334.75;1.334.75;1.334.75;1.334.75;+0.39 %;0;0.00
16.03.89;1.323.64;1.323.64;1.323.64;1.323.64;-0.83 %;0;0.00
17.03.89;1.322.69;1.322.69;1.322.69;1.322.69;-0.07 %;0;0.00
20.03.89;1.303.36;1.303.36;1.303.36;1.303.36;-1.46 %;0;0.00
21.03.89;1.303.28;1.303.28;1.303.28;1.303.28;-0.01 %;0;0.00
22.03.89;1.303.67;1.303.67;1.303.67;1.303.67;+0.03 %;0;0.00
23.03.89;1.306.77;1.306.77;1.306.77;1.306.77;+0.24 %;0;0.00
28.03.89;1.306.47;1.306.47;1.306.47;1.306.47;-0.02 %;0;0.00
30.03.89;1.315.47;1.315.47;1.315.47;1.315.47;+0.69 %;0;0.00
31.03.89;1.322.66;1.322.66;1.322.66;1.322.66;+0.55 %;0;0.00
03.04.89;1.344.35;1.344.35;1.344.35;1.344.35;+1.64 %;0;0.00
04.04.89;1.339.79;1.339.79;1.339.79;1.339.79;-0.34 %;0;0.00
05.04.89;1.348.80;1.348.80;1.348.80;1.348.80;+0.67 %;0;0.00
06.04.89;1.345.50;1.345.50;1.345.50;1.345.50;-0.24 %;0;0.00
07.04.89;1.348.02;1.348.02;1.348.02;1.348.02;+0.19 %;0;0.00
10.04.89;1.359.22;1.359.22;1.359.22;1.359.22;+0.83 %;0;0.00
11.04.89;1.369.35;1.369.35;1.369.35;1.369.35;+0.75 %;0;0.00
12.04.89;1.381.66;1.381.66;1.381.66;1.381.66;+0.90 %;0;0.00
13.04.89;1.387.76;1.387.76;1.387.76;1.387.76;+0.44 %;0;0.00
14.04.89;1.384.03;1.384.03;1.384.03;1.384.03;-0.27 %;0;0.00
17.04.89;1.394.62;1.394.62;1.394.62;1.394.62;+0.77 %;0;0.00
18.04.89;1.394.14;1.394.14;1.394.14;1.394.14;-0.03 %;0;0.00
19.04.89;1.388.53;1.388.53;1.388.53;1.388.53;-0.40 %;0;0.00
20.04.89;1.389.91;1.389.91;1.389.91;1.389.91;+0.10 %;0;0.00
21.04.89;1.376.21;1.376.21;1.376.21;1.376.21;-0.99 %;0;0.00
24.04.89;1.368.38;1.368.38;1.368.38;1.368.38;-0.57 %;0;0.00
25.04.89;1.372.42;1.372.42;1.372.42;1.372.42;+0.30 %;0;0.00
26.04.89;1.373.04;1.373.04;1.373.04;1.373.04;+0.05 %;0;0.00
27.04.89;1.369.57;1.369.57;1.369.57;1.369.57;-0.25 %;0;0.00
28.04.89;1.370.90;1.370.90;1.370.90;1.370.90;+0.10 %;0;0.00
02.05.89;1.362.54;1.362.54;1.362.54;1.362.54;-0.61 %;0;0.00
03.05.89;1.368.60;1.368.60;1.368.60;1.368.60;+0.44 %;0;0.00
05.05.89;1.380.46;1.380.46;1.380.46;1.380.46;+0.87 %;0;0.00
08.05.89;1.380.07;1.380.07;1.380.07;1.380.07;-0.03 %;0;0.00
09.05.89;1.386.22;1.386.22;1.386.22;1.386.22;+0.45 %;0;0.00
10.05.89;1.365.78;1.365.78;1.365.78;1.365.78;-1.47 %;0;0.00
11.05.89;1.358.79;1.358.79;1.358.79;1.358.79;-0.51 %;0;0.00
12.05.89;1.347.84;1.347.84;1.347.84;1.347.84;-0.81 %;0;0.00
16.05.89;1.339.75;1.339.75;1.339.75;1.339.75;-0.60 %;0;0.00
17.05.89;1.345.64;1.345.64;1.345.64;1.345.64;+0.44 %;0;0.00
18.05.89;1.343.98;1.343.98;1.343.98;1.343.98;-0.12 %;0;0.00
19.05.89;1.350.41;1.350.41;1.350.41;1.350.41;+0.48 %;0;0.00
22.05.89;1.345.10;1.345.10;1.345.10;1.345.10;-0.39 %;0;0.00
23.05.89;1.352.56;1.352.56;1.352.56;1.352.56;+0.55 %;0;0.00
24.05.89;1.372.09;1.372.09;1.372.09;1.372.09;+1.44 %;0;0.00
26.05.89;1.375.94;1.375.94;1.375.94;1.375.94;+0.28 %;0;0.00
29.05.89;1.385.57;1.385.57;1.385.57;1.385.57;+0.70 %;0;0.00
30.05.89;1.403.70;1.403.70;1.403.70;1.403.70;+1.31 %;0;0.00
31.05.89;1.407.29;1.407.29;1.407.29;1.407.29;+0.26 %;0;0.00
01.06.89;1.413.60;1.413.60;1.413.60;1.413.60;+0.45 %;0;0.00
02.06.89;1.419.71;1.419.71;1.419.71;1.419.71;+0.43 %;0;0.00
05.06.89;1.419.13;1.419.13;1.419.13;1.419.13;-0.04 %;0;0.00
06.06.89;1.413.78;1.413.78;1.413.78;1.413.78;-0.38 %;0;0.00
07.06.89;1.432.66;1.432.66;1.432.66;1.432.66;+1.34 %;0;0.00
08.06.89;1.438.73;1.438.73;1.438.73;1.438.73;+0.42 %;0;0.00
09.06.89;1.437.29;1.437.29;1.437.29;1.437.29;-0.10 %;0;0.00
12.06.89;1.436.67;1.436.67;1.436.67;1.436.67;-0.04 %;0;0.00
13.06.89;1.429.11;1.429.11;1.429.11;1.429.11;-0.53 %;0;0.00
14.06.89;1.433.43;1.433.43;1.433.43;1.433.43;+0.30 %;0;0.00
15.06.89;1.426.66;1.426.66;1.426.66;1.426.66;-0.47 %;0;0.00
16.06.89;1.426.54;1.426.54;1.426.54;1.426.54;-0.01 %;0;0.00
19.06.89;1.456.99;1.456.99;1.456.99;1.456.99;+2.13 %;0;0.00
20.06.89;1.472.11;1.472.11;1.472.11;1.472.11;+1.04 %;0;0.00
21.06.89;1.474.61;1.474.61;1.474.61;1.474.61;+0.17 %;0;0.00
22.06.89;1.483.83;1.483.83;1.483.83;1.483.83;+0.63 %;0;0.00
23.06.89;1.491.20;1.491.20;1.491.20;1.491.20;+0.50 %;0;0.00
26.06.89;1.478.75;1.478.75;1.478.75;1.478.75;-0.83 %;0;0.00
27.06.89;1.477.89;1.477.89;1.477.89;1.477.89;-0.06 %;0;0.00
30.06.89;1.473.72;1.473.72;1.473.72;1.473.72;-0.28 %;0;0.00
03.07.89;1.492.33;1.492.33;1.492.33;1.492.33;+1.26 %;0;0.00
04.07.89;1.505.67;1.505.67;1.505.67;1.505.67;+0.89 %;0;0.00
05.07.89;1.495.75;1.495.75;1.495.75;1.495.75;-0.66 %;0;0.00
06.07.89;1.493.29;1.493.29;1.493.29;1.493.29;-0.16 %;0;0.00
07.07.89;1.510.63;1.510.63;1.510.63;1.510.63;+1.16 %;0;0.00
10.07.89;1.512.78;1.512.78;1.512.78;1.512.78;+0.14 %;0;0.00
11.07.89;1.508.49;1.508.49;1.508.49;1.508.49;-0.28 %;0;0.00
12.07.89;1.503.93;1.503.93;1.503.93;1.503.93;-0.30 %;0;0.00
