Datum;Eroeffnung;Hoch;Tief;Schluss;Performance;Volumen;Abstand Hoch/Tief
01.10.2008;5865,08;5866,4;5746,82;5806,33;-0,42%;200059510;119,58
02.10.2008;5794,1;5876,93;5630,46;5660,63;-2,51%;211343128;246,47
03.10.2008;5682,33;5831,97;5617,81;5797,03;2,41%;183666919;214,16
06.10.2008;5606,07;5606,07;5292,84;5387,01;-7,07%;288202434;313,23
07.10.2008;5450,38;5502,33;5300,3;5326,63;-1,12%;289834111;202,03
08.10.2008;5237,11;5319,15;4870,2;5013,62;-5,88%;382756924;448,95
09.10.2008;5054,9;5153,53;4803,62;4887;-2,53%;283388937;349,91
10.10.2008;4594,53;4653,98;4308;4544,31;-7,01%;466074493;345,98
13.10.2008;4642,02;5062,45;4641,38;5062,45;11,40%;316455204;421,07
14.10.2008;5135,14;5383,79;5095,12;5199,19;2,70%;283978960;288,67
15.10.2008;5187,39;5192,13;4790,68;4861,63;-6,49%;269097703;401,45
16.10.2008;4675,9;4890,78;4521,91;4622,81;-4,91%;302068700;368,87
17.10.2008;4757,98;4835,9;4576,58;4781,33;3,43%;322043884;259,32
20.10.2008;4891,76;4941,19;4754,27;4835,01;1,12%;172424581;186,92
21.10.2008;4882,8;4909,64;4736,22;4784,41;-1,05%;173239162;173,42
22.10.2008;4739,74;4740,31;4535,64;4571,07;-4,46%;191298505;204,67
23.10.2008;4559,71;4576,87;4364,2;4519,7;-1,12%;197555401;212,67
24.10.2008;4362,79;4362,93;4014,6;4295,67;-4,96%;286964164;348,33
27.10.2008;4143,45;4486,13;4062,77;4334,64;0,91%;280009715;423,36
28.10.2008;4314,91;4823,45;4314,91;4823,45;11,28%;476940265;508,54
29.10.2008;4460,26;4885,85;4460,26;4808,69;-0,31%;361586680;425,59
30.10.2008;4894,14;5042,49;4827,27;4869,3;1,26%;244597795;215,22
31.10.2008;4856,02;5066,81;4785,11;4987,97;2,44%;235707856;281,7
03.11.2008;5053,94;5089,54;4967,94;5026,84;0,78%;177175215;121,6
04.11.2008;5018,83;5302,57;4993,1;5278,04;5,00%;202800092;309,47
05.11.2008;5268,8;5271,91;5142,85;5166,87;-2,11%;160069419;129,06
06.11.2008;5101,98;5101,98;4781,51;4813,57;-6,84%;204498934;320,47
07.11.2008;4827,56;5018,41;4751,24;4938,46;2,59%;147434852;267,17
10.11.2008;5024,43;5135,15;4998,04;5025,53;1,76%;122979777;137,11
11.11.2008;4984,32;4984,32;4742,48;4761,58;-5,25%;163106940;241,84
12.11.2008;4801,9;4875,66;4555,44;4620,8;-2,96%;166847143;320,22
13.11.2008;4599,64;4713,78;4524,89;4649,52;0,62%;143119856;188,89
14.11.2008;4723,29;4874,16;4695,79;4710,24;1,31%;140698590;178,37
17.11.2008;4700,5;4733,79;4512,21;4557,27;-3,25%;138895718;221,58
18.11.2008;4556,48;4607,54;4445,88;4579,47;0,49%;146287689;161,66
19.11.2008;4586,33;4586,69;4337,92;4354,09;-4,92%;186760200;248,77
20.11.2008;4274,98;4313,16;4113,49;4220,2;-3,08%;206841968;199,67
21.11.2008;4228,31;4296,86;4034,96;4127,41;-2,20%;205509853;261,9
24.11.2008;4167,71;4579,07;4154,55;4554,33;10,34%;213967765;424,52
25.11.2008;4521,85;4693,1;4455,3;4560,42;0,13%;204988918;237,8
26.11.2008;4528,55;4612,22;4423,67;4560,5;0,00%;138810180;188,55
27.11.2008;4596,4;4682,91;4589,16;4665,27;2,30%;118627155;93,75
28.11.2008;4666,41;4703,67;4566,84;4669,44;0,09%;141514648;136,83
01.12.2008;4653,12;4667,91;4367,92;4394,79;-5,88%;152609591;299,99
02.12.2008;4349,13;4572,18;4304,03;4531,79;3,12%;171724955;268,15
03.12.2008;4508,88;4602,88;4377,63;4567,24;0,78%;252366957;225,25
04.12.2008;4559,98;4732,93;4491,86;4564,23;-0,07%;192206838;241,07
05.12.2008;4529,2;4530,7;4321,64;4381,47;-4,00%;182084951;209,06
08.12.2008;4548,87;4775,71;4548,87;4715,88;7,63%;186387637;226,84
09.12.2008;4673,52;4850,39;4622,24;4779,11;1,34%;175553650;228,15
10.12.2008;4810,48;4839,14;4742,9;4804,88;0,54%;144119739;96,24
11.12.2008;4791,56;4822,21;4710,04;4767,2;-0,78%;141778570;112,17
12.12.2008;4660,05;4699,06;4521,52;4663,37;-2,18%;177896207;177,54
15.12.2008;4718,39;4773,32;4627,46;4654,82;-0,18%;115567107;145,86
16.12.2008;4663,36;4758,27;4655,87;4729,91;1,61%;154060910;102,4
17.12.2008;4768,71;4784,41;4639,17;4708,38;-0,46%;165698763;145,24
18.12.2008;4730,1;4784,72;4715,82;4756,4;1,02%;134664172;68,9
19.12.2008;4720,88;4785,32;4647,13;4696,7;-1,26%;298167526;138,19
22.12.2008;4693,66;4701,11;4575,52;4639,02;-1,23%;142695488;125,59
23.12.2008;4633,47;4718,6;4622,97;4629,38;-0,21%;109874229;95,63
29.12.2008;4660,17;4732,85;4655,91;4704,86;1,63%;104421499;76,94
30.12.2008;4754,22;4810,41;4754,22;4810,2;2,24%;95964894;56,19
02.01.2009;4856,85;4974,73;4838,49;4973,07;3,39%;95106355;136,24
05.01.2009;5010,18;5034,85;4949,36;4983,99;0,22%;156448037;85,49
06.01.2009;4992,67;5111,02;4960,21;5026,31;0,85%;123519729;150,81
07.01.2009;5008,62;5010,97;4914,22;4937,47;-1,77%;140870711;96,75
08.01.2009;4897,16;4917,62;4820,08;4879,91;-1,17%;160505941;97,54
09.01.2009;4891,58;4932,66;4743,97;4783,89;-1,97%;166715345;188,69
12.01.2009;4765,38;4791,96;4708,5;4719,62;-1,34%;119009385;83,46
13.01.2009;4704,51;4704,51;4596,49;4636,94;-1,75%;146337682;108,02
14.01.2009;4661,84;4670,84;4379,88;4422,35;-4,63%;206851521;290,96
15.01.2009;4434,22;4451,32;4295,76;4336,73;-1,94%;184006942;155,56
16.01.2009;4395,79;4474,86;4357,82;4366,28;0,68%;182851445;117,04
19.01.2009;4409,88;4452,57;4249,91;4316,14;-1,15%;147472138;202,66
20.01.2009;4297,42;4382,11;4222,76;4239,85;-1,77%;163457644;159,35
21.01.2009;4208,19;4313,69;4140,26;4261,15;0,50%;176792287;173,43
22.01.2009;4313,36;4368,47;4197,02;4219,42;-0,98%;140749459;171,45
23.01.2009;4204;4222,01;4067,43;4178,94;-0,96%;158086227;154,58
26.01.2009;4165,71;4371,52;4145,12;4326,87;3,54%;157500489;226,4
27.01.2009;4322,99;4360,79;4264,97;4323,42;-0,08%;131423838;95,82
28.01.2009;4347,78;4533,7;4347,78;4518,72;4,52%;174981685;185,92
29.01.2009;4495,74;4501,44;4393,98;4428,11;-2,01%;146881738;107,46
30.01.2009;4420,33;4454,39;4312,17;4338,35;-2,03%;148443096;142,22
02.02.2009;4309,17;4309,19;4198,15;4271,04;-1,55%;113296407;111,04
03.02.2009;4302,52;4385,44;4224,53;4374,96;2,43%;133863835;160,91
04.02.2009;4388,26;4545,52;4372,01;4492,79;2,69%;140603283;173,51
05.02.2009;4443,95;4519,44;4387,78;4510,49;0,39%;128214276;131,66
06.02.2009;4524,8;4657,06;4506,45;4644,63;2,97%;168041507;150,61
09.02.2009;4627,83;4688,59;4596,74;4666,82;0,48%;149406478;91,85
10.02.2009;4636,64;4649,23;4505,54;4505,54;-3,46%;150906982;143,69
11.02.2009;4491,72;4539,22;4466,06;4530,09;0,54%;109571597;73,16
12.02.2009;4518,68;4518,68;4371,47;4407,56;-2,70%;134289983;147,21
13.02.2009;4458,74;4508,72;4397,6;4413,39;0,13%;112230048;111,12
16.02.2009;4386,46;4421,78;4359,29;4366,64;-1,06%;89413142;62,49
17.02.2009;4329,35;4329,7;4195,22;4216,6;-3,44%;146362400;134,48
18.02.2009;4229,53;4255,39;4124,11;4204,96;-0,28%;148772597;131,28
19.02.2009;4212,71;4275,09;4189,16;4215,21;0,24%;123648090;85,93
20.02.2009;4164,51;4167,05;4014,66;4014,66;-4,76%;177079256;152,39
23.02.2009;4057,25;4111,52;3912,71;3936,45;-1,95%;135103947;198,81
24.02.2009;3922,02;3932,59;3816,88;3895,75;-1,03%;153352928;115,71
25.02.2009;3937,93;3977,77;3790,79;3846,21;-1,27%;153567770;186,98
26.02.2009;3882,88;3989,63;3849,76;3942,62;2,51%;192811831;139,87
27.02.2009;3907,85;3907,85;3764,69;3843,74;-2,51%;212658845;143,16
02.03.2009;3817,51;3821,97;3692,78;3710,07;-3,48%;156466042;129,19
03.03.2009;3724,53;3755,88;3667,86;3690,72;-0,52%;138354276;88,02
04.03.2009;3724,74;3891,71;3721,91;3890,94;5,42%;176819637;169,8
05.03.2009;3864,18;3864,18;3695,49;3695,49;-5,02%;159731520;168,69
06.03.2009;3699,33;3769,13;3638;3666,41;-0,79%;170485081;131,13
09.03.2009;3677,07;3706,32;3588,89;3692,03;0,70%;150315169;117,43
10.03.2009;3716,29;3908,14;3681,33;3886,98;5,28%;214194955;226,81
11.03.2009;3866,74;3994,77;3829,13;3914,1;0,70%;196577851;165,64
12.03.2009;3890,23;3971,25;3802,2;3956,22;1,08%;172414291;169,05
13.03.2009;3988,05;4053,84;3936,81;3953,6;-0,07%;147045316;117,03
16.03.2009;3990,83;4063,02;3983,4;4044,54;2,30%;142487049;79,62
17.03.2009;4040,83;4046,42;3947,28;3987,77;-1,40%;135460248;99,14
18.03.2009;4024,18;4066,69;3948,59;3996,32;0,21%;133184695;118,1
19.03.2009;4013,69;4137,8;4002,33;4043,46;1,18%;216310662;135,47
20.03.2009;4006,47;4081,73;3995,09;4068,74;0,63%;298024158;86,64
23.03.2009;4109,28;4184,77;4102,34;4176,37;2,65%;167739075;82,43
24.03.2009;4201,49;4239,74;4150,97;4187,36;0,26%;178012224;88,77
25.03.2009;4175,33;4262,23;4139,59;4223,29;0,86%;165562333;122,64
26.03.2009;4226,97;4262,96;4210,98;4259,37;0,85%;144489958;51,98
27.03.2009;4251,86;4272,12;4155,54;4203,55;-1,31%;171759199;116,58
30.03.2009;4175,41;4175,45;3987,39;3989,23;-5,10%;153396766;188,06
31.03.2009;4007,66;4091,66;4007,22;4084,76;2,39%;133202103;84,44
01.04.2009;4074,79;4148,66;3997,46;4131,07;1,13%;136271303;151,2
02.04.2009;4173,62;4404,62;4173,09;4381,92;6,07%;202858357;231,53
03.04.2009;4353,46;4456,3;4335,09;4384,99;0,07%;171891917;121,21
06.04.2009;4421,71;4457,19;4306,48;4349,81;-0,80%;189886141;150,71
07.04.2009;4359,21;4379,33;4276,29;4322,5;-0,63%;152486997;103,04
08.04.2009;4286,47;4377,35;4228,89;4357,92;0,82%;145572508;148,46
09.04.2009;4397,06;4510,74;4377,98;4491,12;3,06%;158779692;132,76
14.04.2009;4489,02;4583,91;4461,48;4557,01;1,47%;171420009;122,43
15.04.2009;4527,66;4559,28;4488,26;4549,79;-0,16%;121509175;71,02
16.04.2009;4570,34;4644,84;4531,94;4609,46;1,31%;135315535;112,9
17.04.2009;4622,28;4680,63;4590,72;4676,84;1,46%;197848898;89,91
20.04.2009;4655,84;4667,65;4470,84;4486,3;-4,07%;182950067;196,81
21.04.2009;4488,63;4542,92;4390,7;4501,63;0,34%;259519485;152,22
22.04.2009;4508,78;4594,88;4456,5;4594,42;2,06%;217888645;138,38
23.04.2009;4565,44;4609,17;4524,48;4538,21;-1,22%;169305251;84,69
24.04.2009;4545,25;4674,73;4542,89;4674,32;3,00%;180371209;131,84
27.04.2009;4625,41;4712,97;4571,54;4694,07;0,42%;149440564;141,43
28.04.2009;4659,81;4661,2;4547,9;4607,42;-1,85%;163190949;113,3
29.04.2009;4617,01;4722,11;4611,54;4704,56;2,11%;178284417;110,57
30.04.2009;4732,9;4837,22;4710,09;4769,45;1,38%;213027499;127,13
04.05.2009;4790,03;4908,88;4781,97;4902,45;2,79%;145428984;126,91
05.05.2009;4897,4;4928,03;4843,6;4853,03;-1,01%;188874332;84,43
06.05.2009;4848,94;4945,54;4827,88;4880,71;0,57%;198283346;117,66
07.05.2009;4898,54;4980,3;4792,17;4804,1;-1,57%;231618757;188,13
08.05.2009;4851,52;4965,88;4846,85;4913,9;2,29%;193046400;119,03
11.05.2009;4907,29;4917,73;4832,37;4866,91;-0,96%;154701785;85,36
12.05.2009;4836,99;4926,69;4821,53;4854,11;-0,26%;164240158;105,16
13.05.2009;4864,67;4881,25;4714,18;4727,61;-2,61%;180393422;167,07
14.05.2009;4727,68;4744,62;4653,25;4738,47;0,23%;143215638;91,37
15.05.2009;4757,32;4776,64;4685,18;4737,5;-0,02%;157991082;91,46
18.05.2009;4702,81;4858,65;4655,53;4851,96;2,42%;175027884;203,12
19.05.2009;4874,84;5005,45;4874,84;4959,62;2,22%;192574375;130,61
20.05.2009;4954,35;5060,76;4949,85;5038,94;1,60%;152529718;110,91
21.05.2009;4997,49;4997,49;4874,97;4900,67;-2,74%;92267679;122,52
22.05.2009;4904,67;4964,68;4868,56;4918,75;0,37%;90679070;96,12
25.05.2009;4936,04;4942,14;4829,9;4918,45;-0,01%;59025958;112,24
26.05.2009;4891,29;4994,05;4802,8;4985,6;1,37%;116739502;191,25
27.05.2009;5002,34;5035,51;4962,76;5000,77;0,30%;110153326;72,75
28.05.2009;4958,65;4986,96;4884,92;4932,88;-1,36%;115210381;102,04
29.05.2009;4964,91;5009,6;4927,67;4940,82;0,16%;126434387;81,93
01.06.2009;4992,1;5156,62;4991,21;5142,56;4,08%;95932378;165,41
02.06.2009;5116,38;5177,59;5096;5144,06;0,03%;101149212;81,59
03.06.2009;5150,02;5158,33;5036,54;5054,53;-1,74%;91621579;121,79
04.06.2009;5059,8;5121;5044,17;5064,8;0,20%;104000453;76,83
05.06.2009;5092,62;5165,27;5047,83;5077,03;0,24%;116329837;117,44
08.06.2009;5060,72;5060,72;4969,96;5004,72;-1,42%;99141001;90,76
09.06.2009;5018,41;5064,36;4982,12;4997,86;-0,14%;91283632;82,24
10.06.2009;5047,53;5133,4;5034,81;5051,18;1,07%;105622046;98,59
11.06.2009;5039,97;5120,87;5038,03;5107,26;1,11%;79036371;82,84
12.06.2009;5098,01;5108,77;5044,33;5069,24;-0,74%;96797449;64,44
15.06.2009;5051,35;5051,35;4886,4;4889,94;-3,54%;109366211;164,95
16.06.2009;4899,81;4933,79;4870,2;4890,72;0,02%;102021290;63,59
17.06.2009;4883,06;4886,65;4761,2;4799,98;-1,86%;158560540;125,45
18.06.2009;4810,35;4858,67;4768,94;4837,48;0,78%;130202449;89,73
19.06.2009;4844,82;4878,82;4816,12;4839,46;0,04%;254710412;62,7
22.06.2009;4837,28;4846,09;4693,34;4693,4;-3,02%;128286756;152,75
23.06.2009;4680,34;4752,86;4669,8;4707,15;0,29%;119268858;83,06
24.06.2009;4728,78;4840,35;4698,19;4836,01;2,74%;120471688;142,16
25.06.2009;4838,04;4838,04;4720,24;4800,56;-0,73%;117643313;117,8
26.06.2009;4818,19;4866,8;4753,93;4776,47;-0,50%;98509605;112,87
29.06.2009;4768,11;4901,36;4762,61;4885,09;2,27%;100415550;138,75
30.06.2009;4897,46;4905,64;4790,17;4808,64;-1,56%;100363268;115,47
01.07.2009;4820,61;4930,35;4818,91;4905,44;2,01%;121830148;111,44
02.07.2009;4891;4891;4718,49;4718,49;-3,81%;122617918;172,51
03.07.2009;4738;4748,32;4685,27;4708,21;-0,22%;72029959;63,05
06.07.2009;4669,66;4686,9;4611,21;4651,82;-1,20%;88884184;75,69
07.07.2009;4663,37;4703,3;4590,69;4598,19;-1,15%;97321644;112,61
08.07.2009;4594,87;4630,62;4558;4572,65;-0,56%;119275573;72,62
09.07.2009;4600,17;4669,92;4596,32;4630,07;1,26%;103129783;73,6
10.07.2009;4613,12;4644,55;4570,05;4576,31;-1,16%;132127688;74,5
13.07.2009;4564,94;4722,34;4524,01;4722,34;3,19%;109839918;198,33
14.07.2009;4734,2;4802,98;4705,91;4781,69;1,26%;108967703;97,07
15.07.2009;4799,25;4928,45;4798,69;4928,44;3,07%;127979790;129,76
16.07.2009;4920,77;4998,68;4904,24;4957,19;0,58%;138433573;94,44
17.07.2009;4980,01;5017,6;4960,65;4978,4;0,43%;143209866;56,95
20.07.2009;5014,5;5063,6;5007,95;5030,15;1,04%;110403451;55,65
21.07.2009;5041,19;5141,36;5027,3;5093,97;1,27%;114448344;114,06
22.07.2009;5098,84;5137,51;5050,4;5121,56;0,54%;99038788;87,11
23.07.2009;5129,22;5258,84;5101,26;5247,28;2,45%;126142306;157,58
24.07.2009;5233,85;5301,91;5202,02;5229,36;-0,34%;113823666;99,89
27.07.2009;5277,72;5309,62;5216,49;5251,55;0,42%;109041102;93,13
28.07.2009;5261,9;5304,05;5174,09;5174,74;-1,46%;147484021;129,96
29.07.2009;5168,89;5307,82;5159,25;5270,32;1,85%;139923297;148,57
30.07.2009;5293,55;5396,95;5251,5;5360,66;1,71%;225892421;145,45
31.07.2009;5349,14;5383,02;5303,69;5332,14;-0,53%;129128191;79,33
03.08.2009;5330,87;5463,32;5309,35;5426,85;1,78%;113135495;153,97
04.08.2009;5418,83;5427,57;5360,44;5417,02;-0,18%;109229434;67,13
05.08.2009;5406,38;5451,77;5333,52;5353,01;-1,18%;121933235;118,25
06.08.2009;5389,58;5422,02;5340,36;5369,98;0,32%;124404318;81,66
07.08.2009;5366,38;5480,93;5312,78;5458,96;1,66%;135705325;168,15
10.08.2009;5451,79;5452,2;5390,7;5418,12;-0,75%;81701393;61,5
11.08.2009;5423,16;5455,18;5272,36;5285,81;-2,44%;115883700;182,82
12.08.2009;5283,41;5367,63;5252,15;5350,09;1,22%;101935420;115,48
13.08.2009;5357,77;5455,27;5357,77;5401,11;0,95%;118435257;97,5
14.08.2009;5402,99;5444,13;5289,78;5309,11;-1,70%;110220265;154,35
17.08.2009;5296,33;5296,33;5173,84;5201,61;-2,02%;112514732;122,49
18.08.2009;5218,09;5250,74;5200,47;5250,74;0,94%;79782791;50,27
19.08.2009;5210,47;5253,71;5158,6;5231,98;-0,36%;81542528;95,11
20.08.2009;5261,66;5325,86;5261,66;5311,06;1,51%;83621408;64,2
21.08.2009;5296,01;5478,18;5286,23;5462,74;2,86%;137965121;191,95
24.08.2009;5482,6;5531,76;5481,36;5519,75;1,04%;93633198;50,4
25.08.2009;5482,99;5575,53;5472,63;5557,09;0,68%;102859084;102,9
26.08.2009;5548,77;5572,47;5500,1;5521,97;-0,63%;97796718;72,37
27.08.2009;5512,9;5540,43;5432,06;5470,33;-0,94%;95570467;108,37
28.08.2009;5512,17;5573,89;5502,46;5517,35;0,86%;118042082;71,43
31.08.2009;5474,62;5495,56;5437,92;5464,61;-0,96%;134410549;57,64
01.09.2009;5479,35;5507,48;5327,29;5327,29;-2,51%;148058297;180,19
02.09.2009;5325,94;5337,84;5263,11;5319,84;-0,14%;129143505;74,73
03.09.2009;5332,5;5364,03;5278,5;5301,42;-0,35%;120585666;85,53
04.09.2009;5328,59;5404,3;5320,28;5384,43;1,57%;120318523;84,02
07.09.2009;5400,76;5477,13;5400,76;5463,51;1,47%;113378236;76,37
08.09.2009;5474,69;5502,77;5455,38;5481,73;0,33%;111872488;47,39
09.09.2009;5463,93;5578,15;5450,4;5574,26;1,69%;148018757;127,75
10.09.2009;5596,45;5626,97;5547,37;5594,77;0,37%;175568713;79,6
11.09.2009;5601,65;5653,15;5601,65;5624,02;0,52%;109821780;51,5
14.09.2009;5599,58;5623,74;5532,3;5620,24;-0,07%;108641626;91,44
15.09.2009;5637,21;5649,66;5584,53;5628,98;0,16%;109526080;65,13
16.09.2009;5640,99;5713,49;5640,94;5700,26;1,27%;126087454;72,55
17.09.2009;5722,37;5748,24;5703,22;5731,14;0,54%;149972607;45,02
18.09.2009;5711,34;5760,83;5701,04;5703,83;-0,48%;256006008;59,79
21.09.2009;5698,53;5698,53;5617,8;5668,65;-0,62%;110478495;80,73
22.09.2009;5686,84;5752,7;5686,84;5709,38;0,72%;93693945;65,86
23.09.2009;5705,88;5754,04;5672,08;5702,05;-0,13%;96245450;81,96
24.09.2009;5684,49;5741,54;5586,23;5605,21;-1,70%;128592868;155,31
25.09.2009;5615,79;5620,13;5559,47;5581,41;-0,42%;111237557;60,66
28.09.2009;5595,36;5736,31;5554,53;5736,31;2,78%;125413798;181,78
29.09.2009;5736,79;5756,26;5690,19;5713,52;-0,40%;119460607;66,07
30.09.2009;5728,48;5744,59;5619,48;5675,16;-0,67%;159926805;125,11
01.10.2009;5681,88;5726,97;5554,25;5554,55;-2,13%;127610750;172,72
02.10.2009;5532,65;5536,63;5442,32;5467,9;-1,56%;171359468;94,31
05.10.2009;5477,81;5511,64;5440,23;5508,85;0,75%;102916954;71,41
06.10.2009;5518,69;5662,01;5518,69;5657,64;2,70%;130538156;143,32
07.10.2009;5650,25;5690,92;5626,38;5640,75;-0,30%;92498582;64,54
08.10.2009;5679,51;5727,87;5666,79;5716,54;1,34%;115612153;61,08
09.10.2009;5701,49;5748,33;5673,69;5711,88;-0,08%;94562347;74,64
12.10.2009;5727,31;5814,21;5727,31;5783,23;1,25%;103891006;86,9
13.10.2009;5777,89;5786,92;5695,16;5714,31;-1,19%;103968589;91,76
14.10.2009;5756,69;5859,63;5756,65;5854,14;2,45%;170064968;102,98
15.10.2009;5853,45;5869,22;5805,9;5830,77;-0,40%;143976778;63,32
16.10.2009;5845,69;5885,78;5731,05;5743,39;-1,50%;153937714;154,73
19.10.2009;5761,3;5857,13;5761,3;5852,56;1,90%;102079091;95,83
20.10.2009;5856,13;5888,21;5801,44;5811,77;-0,70%;115048337;86,77
21.10.2009;5827,09;5858,19;5736,85;5833,49;0,37%;142765243;121,34
22.10.2009;5805,53;5805,92;5712,82;5762,93;-1,21%;135572985;93,1
23.10.2009;5787,98;5848,68;5731,69;5740,25;-0,39%;110979287;116,99
26.10.2009;5764,03;5799,42;5624,1;5642,16;-1,71%;120354796;175,32
27.10.2009;5652,87;5673,19;5597,63;5635,02;-0,13%;193792220;75,56
28.10.2009;5639,64;5646,01;5493,59;5496,27;-2,46%;227899983;152,42
29.10.2009;5491,96;5590,22;5461,55;5587,45;1,66%;172852361;128,67
30.10.2009;5593,15;5597,3;5394,8;5414,96;-3,09%;158327740;202,5
02.11.2009;5410,61;5472,03;5376,63;5430,82;0,29%;138958536;95,4
03.11.2009;5412,06;5412,06;5312,64;5353,35;-1,43%;143841502;99,42
04.11.2009;5378,16;5471;5364,92;5444,23;1,70%;145505490;106,08
05.11.2009;5404,83;5512;5356,13;5480,92;0,67%;157365160;155,87
06.11.2009;5464,55;5526,86;5410,54;5488,25;0,13%;113064430;116,32
09.11.2009;5514,34;5626,15;5514,34;5619,72;2,40%;97326158;111,81
10.11.2009;5627,16;5650,88;5602,55;5613,2;-0,12%;100367247;48,33
11.11.2009;5633,09;5705,89;5633,09;5668,35;0,98%;109718559;72,8
12.11.2009;5657,9;5726,38;5632,77;5663,96;-0,08%;94478522;93,61
13.11.2009;5661,82;5700,51;5615,68;5686,83;0,40%;91080785;84,83
16.11.2009;5717,46;5812,84;5717,46;5804,82;2,07%;116097568;95,38
17.11.2009;5788,46;5802,32;5760,53;5778,43;-0,45%;93776615;41,79
18.11.2009;5793,39;5843,27;5770,66;5787,61;0,16%;98164174;72,61
19.11.2009;5783,91;5791,83;5688,64;5702,18;-1,48%;135203424;103,19
20.11.2009;5724,93;5744,53;5638,33;5663,15;-0,68%;146413091;106,2
23.11.2009;5689,38;5823,18;5689,38;5801,48;2,44%;87290836;133,8
24.11.2009;5762,57;5814,18;5745,57;5769,31;-0,55%;98883360;68,61
25.11.2009;5794,66;5825,87;5753,86;5803,02;0,58%;100326106;72,01
26.11.2009;5785,09;5785,12;5596,98;5614,17;-3,25%;121310674;188,14
27.11.2009;5580,52;5718,53;5519,48;5685,61;1,27%;134479025;199,05
30.11.2009;5691,84;5718,34;5607,82;5625,95;-1,05%;105829368;110,52
01.12.2009;5653,88;5776,61;5653,08;5776,61;2,68%;117034129;123,53
02.12.2009;5771,5;5813,23;5752,26;5781,68;0,09%;111165864;60,97
03.12.2009;5805,14;5852,87;5754,98;5770,35;-0,20%;113737438;97,89
04.12.2009;5752,86;5859,34;5724,27;5817,65;0,82%;113694079;135,07
07.12.2009;5812,11;5812,69;5743,17;5784,75;-0,57%;79618059;69,52
08.12.2009;5764,3;5809,8;5659,4;5688,58;-1,66%;115857500;150,4
09.12.2009;5673,2;5712,19;5605,43;5647,84;-0,72%;100455002;106,76
10.12.2009;5646,65;5741,8;5636,96;5709,02;1,08%;82756987;104,84
11.12.2009;5714,43;5793,07;5714,43;5756,29;0,83%;97928712;78,64
14.12.2009;5803,2;5827,25;5778,83;5802,26;0,80%;79812733;48,42
15.12.2009;5815,83;5828,24;5752,21;5811,34;0,16%;81040063;76,03
16.12.2009;5812,88;5903,43;5812,19;5903,43;1,58%;126186684;91,24
17.12.2009;5884,16;5891,37;5833,9;5844,44;-1,00%;118600388;57,47
18.12.2009;5846,97;5900,62;5829,64;5831,21;-0,23%;228918020;70,98
21.12.2009;5841,81;5936,27;5841,69;5930,53;1,70%;104367004;94,58
22.12.2009;5939,2;5981,98;5929,67;5945,69;0,26%;86766338;52,31
23.12.2009;5966,11;5988,28;5935,14;5957,44;0,20%;62772351;53,14
28.12.2009;5977,99;6011,28;5977,99;6002,92;0,76%;39919122;33,29
29.12.2009;6010,92;6026,69;6001,22;6011,55;0,14%;49987437;25,47
30.12.2009;6002,29;6008,75;5949,45;5957,43;-0,90%;37230246;59,3
04.01.2010;5975,52;6048,3;5974,43;6048,3;1,53%;108766173;73,87
05.01.2010;6043,94;6058,02;6015,67;6031,86;-0,27%;120903251;42,35
06.01.2010;6032,39;6047,57;5997,09;6034,33;0,04%;114358267;50,48
07.01.2010;6016,8;6037,57;5961,25;6019,36;-0,25%;139079747;76,32
08.01.2010;6028,62;6053,04;5972,24;6037,61;0,30%;130164253;80,8
11.01.2010;6057,93;6094,26;6031,14;6040,5;0,05%;109008504;63,12
12.01.2010;6039,39;6055,56;5924,72;5943;-1,61%;135767606;130,84
13.01.2010;5937,17;5974,44;5925,24;5963,14;0,34%;120197956;49,2
14.01.2010;5999,08;6009,91;5951,69;5988,88;0,43%;118933465;58,22
15.01.2010;5996,56;6025,36;5866,84;5875,97;-1,89%;161287186;158,52
18.01.2010;5897,63;5922,93;5877,65;5918,55;0,72%;82409160;45,28
19.01.2010;5905,33;5988,8;5849,67;5976,48;0,98%;119189781;139,13
20.01.2010;5963,71;5972,77;5832,09;5851,53;-2,09%;121912332;140,68
21.01.2010;5878,24;5908,85;5742,45;5746,97;-1,79%;144637388;166,4
22.01.2010;5735,68;5740,87;5639,49;5695,32;-0,90%;184187394;101,38
25.01.2010;5662,85;5693,86;5624,58;5631,37;-1,12%;127900747;69,28
26.01.2010;5593,94;5675,96;5574,46;5668,93;0,67%;144186512;101,5
27.01.2010;5643,52;5673,73;5589,01;5643,2;-0,45%;150388303;84,72
28.01.2010;5687,1;5718,81;5540,33;5540,33;-1,82%;192002638;178,48
29.01.2010;5566,03;5657,87;5556,19;5608,79;1,24%;217409282;101,68
01.02.2010;5587,5;5674,21;5567,72;5654,48;0,81%;137029536;106,49
02.02.2010;5664,25;5723,2;5624,61;5709,66;0,98%;144707828;98,59
03.02.2010;5715,16;5733,71;5656,9;5672,09;-0,66%;136006605;76,81
04.02.2010;5671,17;5696,94;5522,57;5533,24;-2,45%;175775574;174,37
05.02.2010;5515,69;5527;5433,02;5434,34;-1,79%;245090405;93,98
08.02.2010;5476,47;5505,06;5434,4;5484,85;0,93%;145932003;70,66
09.02.2010;5485,31;5537,97;5461,51;5498,26;0,24%;135166447;76,46
10.02.2010;5533,71;5592,27;5505,37;5536,37;0,69%;142350767;86,9
11.02.2010;5562,83;5580,77;5454,07;5503,93;-0,59%;130180257;126,7
